uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,encargos_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,rcl_ext,encargos_ext,encargos_sobre_rcl_ext,fonte_encargos,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto,d_quebra_serie,primario_sobre_rcl_hist,primario_sobre_rcl_ext,fonte_primario
RO,Rondônia,11,2024,0,0,0,-190484.10629,14214733.17414,511881.94709,15621807.25004,13778533.3342,357793.81169,NA,NA,NA,NA,-0.01340047005852604,SICONFI,14214733.17414,357793.81169,0.02517063157688478,SICONFI,-0.01340047005852604,0.03601066167187968,0.02517063157688478,NA,NA,NA,NA,4.831295791859613,222.17590777895543,15,0.05341469112504753,0.04903167034767623,NA,0.801220366875713,0.7354750552151434,0.5401599250781952,1,NA,0.03601066167187968,SICONFI
RR,Roraima,14,2002,1,0,0,NA,NA,NA,NA,NA,NA,257377,732306,0.35,10067.78037,0.35,SISTN,732306,10067.78037,0.01374805118352164,STN-Servico,NA,NA,NA,2392033,4032646.768871502,NA,15.209933484815508,12.530337079575029,63.824270157497885,12,NA,NA,495543.0721409616,NA,NA,2.4961877248035647,0,0.20801564373363038,0.20801564373363038,FINBRA
RR,Roraima,14,2003,0,1,0,NA,NA,NA,NA,NA,NA,289172,668297,0.43,6384.6124,0.43,SISTN,668297,6384.6124,0.00955355538031743,STN-Servico,NA,NA,NA,2594081,3812311.5872621345,-5.463785802172461,15.153746278942087,9.299949329235147,69.75989494189933,12,0.35,NA,-49853.75281397246,4.199999999999999,NA,-0.7828924744537236,0,-0.0652410395378103,-0.0652410395378103,FINBRA
RR,Roraima,14,2004,0,0,0,NA,NA,NA,NA,NA,NA,32909,776946,0.04,6614.31129,0.04,SISTN,776946,6614.31129,0.00851321879512861,STN-Servico,NA,NA,NA,2822757,3891609.857981705,2.080057437711158,15.17433347522382,7.600644138060453,75.06209630751793,12,0.43,0.35,-300572.5561613779,5.16,4.199999999999999,2.79837509031516,0,0.23319792419292998,0.23319792419292998,FINBRA
RR,Roraima,14,2005,0,0,1,NA,NA,NA,NA,NA,NA,159669,1038551,0.15,8758.75015,0.15,SISTN,1038551,8758.75015,0.00843362545508116,STN-Servico,NA,NA,NA,3193430,4119615.240698366,5.858896216151299,15.231270328784753,5.68973334585865,79.3329294312273,12,0.04,0.43,-411996.57142637245,0.48,5.16,1.4034592939586006,0,0.11695494116321671,0.11695494116321671,FINBRA
RR,Roraima,14,2006,1,0,0,NA,NA,NA,NA,NA,NA,123991,1199870,0.1,14118.59706,0.1,SISTN,1199870,14118.59706,0.01176677228366406,STN-Servico,NA,NA,NA,3802452,4708289.499592861,14.28954464190937,15.364835236464348,3.141774968304434,81.82539154972024,12,0.15,0.04,-173615.202059868,1.7999999999999998,0.48,0.8439934000183356,0,0.0703327833348613,0.0703327833348613,FINBRA
RR,Roraima,14,2007,0,1,0,NA,NA,NA,NA,NA,NA,-164810,1314562,-0.13,10824.34493,-0.13,SISTN,1314562,10824.34493,0.00823418365204532,STN-Servico,NA,NA,NA,4203302,5021771.266502892,6.658081813727423,15.429293271366683,4.457330433237816,85.47261962938191,12,0.1,0.15,-218621.0181415575,1.2000000000000002,1.7999999999999998,0.29208542078654437,0,0.02434045173221203,0.02434045173221203,FINBRA
RR,Roraima,14,2008,0,0,0,NA,NA,NA,NA,NA,NA,-204269,1596732,-0.13,13364.06794,-0.13,SISTN,1596732,13364.06794,0.00836963744698546,STN-Servico,NA,NA,NA,4841862,5473850.462374323,9.00238525173318,15.515492850411729,5.902313417525495,90.51748152607746,12,-0.13,0.1,-128819.14862236792,-1.56,1.2000000000000002,1.1033253535596454,0,0.09194377946330379,0.09194377946330379,FINBRA
RR,Roraima,14,2009,0,0,1,NA,NA,NA,NA,NA,NA,506160,1633114,0.31,13415.93999,0.31,SISTN,1633114,13415.93999,0.00821494395982154,STN-Servico,NA,NA,NA,5671975,6113481.43543818,11.68521093991326,15.626006961911436,4.312028329689999,94.42062097280385,12,-0.13,-0.13,151335.91501334775,-1.56,-1.56,-0.00427688428364822,0,-3.5640702363735167e-4,-3.5640702363735167e-4,FINBRA
RR,Roraima,14,2010,1,0,0,NA,NA,NA,NA,NA,NA,73668,1788506,0.04,31967.49545,0.04,SISTN,1788506,31967.49545,0.01787385418332395,STN-Servico,NA,NA,NA,6639150,6812648.443950096,11.43647880337111,15.734291507653868,5.909068347266233,100,12,0.31,-0.13,501707.78279206646,3.72,-1.56,0.6315081703052723,0,0.052625680858772686,0.052625680858772686,FINBRA
RR,Roraima,14,2011,0,1,0,NA,NA,NA,NA,NA,NA,-228747,2323210,-0.1,48635.61707,-0.1,SISTN,2323210,48635.61707,0.02093466241536494,STN-Servico,NA,NA,NA,7303719,7028169.5041398285,3.163542959289556,15.765436846401784,6.503109040628852,106.50310904062886,12,0.04,0.31,385480.4635642593,0.48,3.72,0.8796740967368443,0,0.07330617472807036,0.07330617472807036,FINBRA
RR,Roraima,14,2012,0,0,0,NA,NA,NA,NA,NA,NA,466622,2380344,0.2,52492.26028,0.2,SISTN,2380344,52492.26028,0.02205238414279617,STN-Servico,NA,NA,NA,7711467,7040112.4532371275,0.16992972480620594,15.767134701477833,5.838568997639149,112.7213665465968,12,-0.1,0.04,84070.70935246866,-1.2000000000000002,0.48,0.9299615162178261,0,0.07749679301815217,0.07749679301815217,FINBRA
RR,Roraima,14,2013,0,0,1,NA,NA,NA,NA,NA,NA,901315,2403838,0.37,75392.82718000001,0.37,SISTN,2403838,75392.82718000001,0.03136352249194829,STN-Servico,NA,NA,NA,9010725,7745697.9511072915,10.02236118466726,15.862648144119843,5.910818080013791,119.38412146047168,12,0.2,-0.1,492193.2901791408,2.4000000000000004,-1.2000000000000002,-0.7917770385025951,0,-0.06598141987521626,-0.06598141987521626,FINBRA
RR,Roraima,14,2014,1,0,0,NA,NA,NA,NA,NA,NA,513457,2785141,0.18,94126.0631,0.18,SISTN,2785141,94126.0631,0.03379579816605335,STN-Servico,NA,NA,NA,9744122,7877547.82592268,1.7022336224270074,15.879527223800808,6.407616596391952,127.0337982406296,12,0.37,0.2,339123.4372802599,4.4399999999999995,2.4000000000000004,1.8901105109148861,0,0.15750920924290718,0.15750920924290718,FINBRA
RR,Roraima,14,2015,0,1,0,332350.18928,2824662.61535,312182.70841,NA,2852170.64165,94118.21307,NA,NA,NA,NA,0.1176601366385907,SICONFI,2824662.61535,94118.21307,0.03332016098437226,SICONFI,0.1176601366385907,0.11052035266566444,0.03332016098437226,10242905,7594949.145323612,-3.587394032304314,15.842993998179669,10.673497995621716,140.59274814960534,12,0.18,0.37,-224120.31154202268,2.16,4.4399999999999995,1.3262442319879733,1,NA,0.11052035266566444,SICONFI
RR,Roraima,14,2016,0,0,0,1259858.98488,3376579.22211,776583.2277200001,NA,3161306.5192199997,125990.2684,NA,NA,NA,NA,0.37311696305846576,SICONFI,3376579.22211,125990.2684,0.03731299048901616,SICONFI,0.37311696305846576,0.2299911172333516,0.03731299048901616,11013237,7509813.918233295,-1.120945321177513,15.831721245568268,6.288055054224495,149.4332975554997,12,0.1176601366385907,0.18,-597285.7115754694,1.4119216396630885,2.16,2.759893406800219,1,NA,0.2299911172333516,SICONFI
RR,Roraima,14,2017,0,0,1,1335442.84902,3199536.3288499997,93790.97572,NA,3419916.23918,99633.9506,NA,NA,NA,NA,0.4173863684492042,SICONFI,3199536.3288499997,99633.9506,0.03114012168000953,SICONFI,0.4173863684492042,0.02931392741951176,0.03114012168000953,12104709,7979093.475669208,6.248883960979845,15.892335363432876,2.9473499083459087,153.83761971404,12,0.37311696305846576,0.1176601366385907,-432839.9928981522,4.477403556701589,1.4119216396630885,0.3517671290341411,1,NA,0.02931392741951176,SICONFI
RR,Roraima,14,2018,1,0,0,1182410.32582,3591370.87417,378070.11741,3422916.84435,2780028.92371,104120.49218,NA,NA,NA,NA,0.3292364858010567,SICONFI,3591370.87417,104120.49218,0.02899185181036565,SICONFI,0.3292364858010567,0.10527181142141873,0.02899185181036565,13369988,8501575.583741026,6.548138703538586,15.955762067076046,3.7454821218273926,159.59958025707417,12,0.4173863684492042,0.37311696305846576,-235441.09338019008,5.008636421390451,4.477403556701589,1.2632617370570247,1,NA,0.10527181142141873,SICONFI
RR,Roraima,14,2019,0,1,0,1627286.62094,4200526.03883,1243553.36252,5050067.97187,3355323.3424899997,83590.64770999999,NA,NA,NA,NA,0.38740067455771776,SICONFI,4200526.03883,83590.64770999999,0.01990004274161886,SICONFI,0.38740067455771776,0.29604705482706045,0.01990004274161886,14292227,8760949.996055672,3.0508981512872735,15.98581490407094,4.306039984113186,166.4720019974206,12,0.3292364858010567,0.4173863684492042,-320516.56346547225,3.95083782961268,5.008636421390451,3.5525646579247256,1,NA,0.29604705482706045,SICONFI
RR,Roraima,14,2020,0,0,0,270118.03541,4335140.39881,729544.35759,4617899.8386,3378821.58665,142543.56443,NA,NA,NA,NA,0.0623089474758759,SICONFI,4335140.39881,142543.56443,0.03288095685877401,SICONFI,0.0623089474758759,0.16828621231973492,0.03288095685877401,16024276,9517025.661940118,8.63006484713238,16.068592927482506,4.517341500509864,173.9921108303797,12,0.38740067455771776,0.3292364858010567,74979.65305596072,4.648808094692614,3.95083782961268,2.019434547836819,1,NA,0.16828621231973492,SICONFI
RR,Roraima,14,2021,0,0,1,-165842.49362,5540254.19444,606252.2903,5565896.32306,4300549.80693,61008.62032,NA,NA,NA,NA,-0.02993409468223201,SICONFI,5540254.19444,61008.62032,0.01101188107600298,SICONFI,-0.02993409468223201,0.10942680047215396,0.01101188107600298,18202579,9982078.505565176,4.886535564203287,16.116301893693766,10.061054893257904,191.49755261096232,12,0.0623089474758759,0.38740067455771776,169765.75287256346,0.7477073697105108,4.648808094692614,1.3131216056658475,1,NA,0.10942680047215396,SICONFI
RR,Roraima,14,2022,1,0,0,262536.66015,6383923.484560001,213152.66832,6793100.49888,6261331.090310001,43082.11406,NA,NA,NA,NA,0.04112465645695232,SICONFI,6383923.484560001,43082.11406,0.00674853233504401,SICONFI,0.04112465645695232,0.03338897604827592,0.00674853233504401,21095342,10586056.16079522,6.050620167867016,16.175048236581087,5.784841959607778,202.57538338602325,12,-0.02993409468223201,0.0623089474758759,399481.84583579376,-0.3592091361867841,0.7477073697105108,0.400667712579311,1,NA,0.03338897604827592,SICONFI
RR,Roraima,14,2023,0,1,0,366451.15582,6869054.52567,269063.90125,7394589.7215,6975561.815479999,30135.85674,NA,NA,NA,NA,0.05334812155742158,SICONFI,6869054.52567,30135.85674,0.00438719137071642,SICONFI,0.05334812155742158,0.03917044190645084,0.00438719137071642,NA,NA,NA,NA,4.621113930566767,211.93662264757376,12,0.04112465645695232,-0.02993409468223201,NA,0.4934958774834278,-0.3592091361867841,0.4700453028774101,1,NA,0.03917044190645084,SICONFI
RR,Roraima,14,2024,0,0,0,776399.8262100001,7769605.34362,224862.16324,8398145.478810001,7935925.70492,117754.18733,NA,NA,NA,NA,0.0999278331231508,SICONFI,7769605.34362,117754.18733,0.01515574886010055,SICONFI,0.0999278331231508,0.02894125934268273,0.01515574886010055,NA,NA,NA,NA,4.831295791859613,222.17590777895543,12,0.05334812155742158,0.04112465645695232,NA,0.640177458689059,0.4934958774834278,0.34729511211219277,1,NA,0.02894125934268273,SICONFI
RS,Rio Grande do Sul,43,2002,1,0,0,NA,NA,NA,NA,NA,NA,23496895,8414927,2.79,821238.05072,2.79,SISTN,8414927,821238.05072,0.09759300950798504,STN-Servico,NA,NA,NA,98847211,166643138.30583006,NA,18.93136518758789,12.530337079575029,63.824270157497885,13,NA,NA,6521440.195881311,NA,NA,0.9171064420677637,0,0.07054664938982798,0.07054664938982798,FINBRA
RS,Rio Grande do Sul,43,2003,0,1,0,NA,NA,NA,NA,NA,NA,27606812,9859597,2.8,954624.42723,2.8,SISTN,9859597,954624.42723,0.09682185055129536,STN-Servico,NA,NA,NA,119325399,175362913.20987186,5.232603629943,18.982368174324712,9.299949329235147,69.75989494189933,13,2.79,NA,5989700.621559732,36.27,NA,0.7067768378464149,0,0.05436744906510883,0.05436744906510883,FINBRA
RS,Rio Grande do Sul,43,2004,0,0,0,NA,NA,NA,NA,NA,NA,30353246,10736730,2.83,998483.33704,2.83,SISTN,10736730,998483.33704,0.0929969680750098,STN-Servico,NA,NA,NA,131192206,180868874.7065251,3.1397525257029546,19.0132828775548,7.600644138060453,75.06209630751793,13,2.8,2.79,2178933.237890771,36.4,36.27,0.24510765173381371,0,0.0188544347487549,0.0188544347487549,FINBRA
RS,Rio Grande do Sul,43,2005,0,0,1,NA,NA,NA,NA,NA,NA,31835491,12349352,2.58,1120120.2741500002,2.58,SISTN,12349352,1120120.2741500002,0.0907027570474953,STN-Servico,NA,NA,NA,136362769,175911838.19160923,-2.7406796901672914,18.98549350813455,5.68973334585865,79.3329294312273,13,2.83,2.8,-12285157.967480494,36.79,36.4,0.5408952694829666,0,0.04160732842176666,0.04160732842176666,FINBRA
RS,Rio Grande do Sul,43,2006,1,0,0,NA,NA,NA,NA,NA,NA,33743927,13312373,2.53,1295985.06383,2.53,SISTN,13312373,1295985.06383,0.09735191943840515,STN-Servico,NA,NA,NA,147622599,182789929.4387694,3.909964967604007,19.02384812486924,3.141774968304434,81.82539154972024,13,2.58,2.83,-15251347.961462284,33.54,36.79,0.48651913733712754,0,0.03742454902593289,0.03742454902593289,FINBRA
RS,Rio Grande do Sul,43,2007,0,1,0,NA,NA,NA,NA,NA,NA,35514404,13991364,2.54,1366741.18977,2.54,SISTN,13991364,1366741.18977,0.09768462815848404,STN-Servico,NA,NA,NA,168009752,200724702.88498825,9.811685742909916,19.117444889824625,4.457330433237816,85.47261962938191,13,2.53,2.58,-7522131.467950471,32.89,33.54,2.1015320583139716,0,0.1616563121779978,0.1616563121779978,FINBRA
RS,Rio Grande do Sul,43,2008,0,0,0,NA,NA,NA,NA,NA,NA,39058534,16657785,2.34,1478983.1363900001,2.34,SISTN,16657785,1478983.1363900001,0.08878630240395108,STN-Servico,NA,NA,NA,190229822,215059743.3615591,7.141642394052816,19.186426423591797,5.902313417525495,90.51748152607746,13,2.54,2.53,-3625459.3369155945,33.02,32.89,1.7019016250011703,0,0.13091550961547463,0.13091550961547463,FINBRA
RS,Rio Grande do Sul,43,2009,0,0,1,NA,NA,NA,NA,NA,NA,38170677,17387287,2.2,1427593.94525,2.2,SISTN,17387287,1427593.94525,0.08210561804437921,STN-Servico,NA,NA,NA,204344940,220251146.5787012,2.4139353725603163,19.210279028572693,4.312028329689999,94.42062097280385,13,2.34,2.54,-8901550.224722788,30.42,33.02,1.387963368684836,0,0.10676641297575662,0.10676641297575662,FINBRA
RS,Rio Grande do Sul,43,2010,1,0,0,NA,NA,NA,NA,NA,NA,43437027,20297847,2.14,1413619.5611500002,2.14,SISTN,20297847,1413619.5611500002,0.069643817945322,STN-Servico,NA,NA,NA,241249164,247553638.9039051,12.396072733018904,19.32713783933608,5.909068347266233,100,13,2.2,2.34,8144262.462903303,28.6,30.42,1.1411715675657628,0,0.08778242827428945,0.08778242827428945,FINBRA
RS,Rio Grande do Sul,43,2011,0,1,0,NA,NA,NA,NA,NA,NA,46874223,21927905,2.14,1441024.45163,2.14,SISTN,21927905,1441024.45163,0.06571646728814266,STN-Servico,NA,NA,NA,265056416,255056556.77714324,3.0308251199452574,19.356995869813563,6.503109040628852,106.50310904062886,13,2.14,2.2,5930270.894967066,27.82,28.6,0.9547790311997486,0,0.07344454086151912,0.07344454086151912,FINBRA
RS,Rio Grande do Sul,43,2012,0,0,0,NA,NA,NA,NA,NA,NA,51718917,23710654,2.18,1483265.16072,2.18,SISTN,23710654,1483265.16072,0.06255690630549457,STN-Servico,NA,NA,NA,287587019,262549908.3185135,2.9379176273902408,19.385951748851788,5.838568997639149,112.7213665465968,13,2.14,2.14,4493996.295969351,27.82,27.82,0.574571910307919,0,0.04419783925445531,0.04419783925445531,FINBRA
RS,Rio Grande do Sul,43,2013,0,0,1,NA,NA,NA,NA,NA,NA,55040941,26387876,2.09,1526781.40276,2.09,SISTN,26387876,1526781.40276,0.05785920029183099,STN-Servico,NA,NA,NA,332292726,285641731.042292,8.795212640396176,19.4702488948505,5.910818080013791,119.38412146047168,13,2.18,2.14,19631686.57563955,28.340000000000003,27.82,0.3610947709262368,0,0.027776520840479754,0.027776520840479754,FINBRA
RS,Rio Grande do Sul,43,2014,1,0,0,NA,NA,NA,NA,NA,NA,59939702,28633466,2.09,1557581.01833,2.09,SISTN,28633466,1557581.01833,0.05439722240856206,STN-Servico,NA,NA,NA,357816424,289273471.01777136,1.2714318605433927,19.48288306514628,6.407616596391952,127.0337982406296,13,2.09,2.18,16428058.235763922,27.17,28.340000000000003,-0.2430271226085599,0,-0.0186943940468123,-0.0186943940468123,FINBRA
RS,Rio Grande do Sul,43,2015,0,1,0,68486044.08721,30139172.17057,-1777129.95082,NA,50806614.84246,1664534.5799,NA,NA,NA,NA,2.2723266485097615,SICONFI,30139172.17057,1664534.5799,0.05522827801904155,SICONFI,2.2723266485097615,-0.05896412617979316,0.05522827801904155,381992601,283241363.50819355,-2.085261219549317,19.461809966703896,10.673497995621716,140.59274814960534,13,2.09,2.09,4626300.106321612,27.17,27.17,-0.7665336403373111,1,NA,-0.05896412617979316,SICONFI
RS,Rio Grande do Sul,43,2016,0,0,0,73796963.28316,34654897.4103,854663.46944,NA,54840409.03405,603396.4018999999,NA,NA,NA,NA,2.1294815104899527,SICONFI,34654897.4103,603396.4018999999,0.01741157663103226,SICONFI,2.1294815104899527,0.0246621266634014,0.01741157663103226,408789528,278749407.3724573,-1.585911068955248,19.44582375471825,6.288055054224495,149.4332975554997,13,2.2723266485097615,2.09,-4786915.96940906,29.5402464306269,27.17,0.3206076466242182,1,NA,0.0246621266634014,SICONFI
RS,Rio Grande do Sul,43,2017,0,0,1,76703155.00989999,35045932.696940005,-422492.3296,NA,59381280.51657,1290168.16974,NA,NA,NA,NA,2.1886464164954935,SICONFI,35045932.696940005,1290168.16974,0.03681363486304502,SICONFI,2.1886464164954935,-0.01205538837426602,0.03681363486304502,423270047,279008051.36776924,0.09278728078740972,19.44675119731825,2.9473499083459087,153.83761971404,13,2.1294815104899527,2.2723266485097615,-8864731.250905152,27.683259636369385,29.5402464306269,-0.15672004886545826,1,NA,-0.01205538837426602,SICONFI
RS,Rio Grande do Sul,43,2018,1,0,0,84197552.15986,37773288.19339,793908.0637899999,52006437.4802,51097746.91514,2571499.6458,NA,NA,NA,NA,2.2290236351357375,SICONFI,37773288.19339,2571499.6458,0.06807719869751742,SICONFI,2.2290236351357375,0.02101771123883589,0.06807719869751742,457293958,290779554.0224191,4.21905482545859,19.48807599173785,3.7454821218273926,159.59958025707417,13,2.1886464164954935,2.1294815104899527,-1060608.0668664116,28.452403414441417,27.683259636369385,0.27323024610486657,1,NA,0.02101771123883589,SICONFI
RS,Rio Grande do Sul,43,2019,0,1,0,89255394.238,39779435.77647,669382.3771599999,53987342.9349,52865347.78402,3273164.72987,NA,NA,NA,NA,2.243757169899218,SICONFI,39779435.77647,3273164.72987,0.08228283448419636,SICONFI,2.243757169899218,0.01682734719822113,0.08228283448419636,482464177,295744290.20649844,1.707388334358817,19.505005754487623,4.306039984113186,166.4720019974206,13,2.2290236351357375,2.1886464164954935,178754.9083181847,28.97730725676459,28.452403414441417,0.2187555135768747,1,NA,0.01682734719822113,SICONFI
RS,Rio Grande do Sul,43,2020,0,0,0,93262905.40812,42073517.60888,2864911.31081,46785027.16252,41964003.66906,2938409.91766,NA,NA,NA,NA,2.216665273274798,SICONFI,42073517.60888,2938409.91766,0.06983989180500139,SICONFI,2.216665273274798,0.06809298279840843,0.06983989180500139,470941846,279698479.5858142,-5.425569031097965,19.4492227222826,4.517341500509864,173.9921108303797,13,2.243757169899218,2.2290236351357375,-19466890.12335632,29.168843208689832,28.97730725676459,0.8852087763793096,1,NA,0.06809298279840843,SICONFI
RS,Rio Grande do Sul,43,2021,0,0,1,98327576.54386,53878109.95644,4657861.2424099995,54026367.59858,47461778.8296,2790613.44519,NA,NA,NA,NA,1.825000480220205,SICONFI,53878109.95644,2790613.44519,0.05179493949298124,SICONFI,1.825000480220205,0.08645183073748951,0.05179493949298124,581283677,318769076.503807,13.968827065434786,19.57997750050118,10.061054893257904,191.49755261096232,13,2.216665273274798,2.243757169899218,16011156.16865575,28.81664855257237,29.168843208689832,1.1238737995873636,1,NA,0.08645183073748951,SICONFI
RS,Rio Grande do Sul,43,2022,1,0,0,100842876.94111,50634029.84959,1352248.88778,53775025.86121,50321671.71923,1261257.76557,NA,NA,NA,NA,1.991602826017739,SICONFI,50634029.84959,1261257.76557,0.02490929063549961,SICONFI,1.991602826017739,0.02670632560349034,0.02490929063549961,593633656,297897005.952982,-6.547708698643396,19.512258367122705,5.784841959607778,202.57538338602325,13,1.825000480220205,2.216665273274798,-8369767.334801994,23.725006242862666,28.81664855257237,0.3471822328453744,1,NA,0.02670632560349034,SICONFI
RS,Rio Grande do Sul,43,2023,0,1,0,104898747.72642,56639116.67626,3009619.95473,75931085.57039,71138099.94405,1471988.50908,NA,NA,NA,NA,1.852054796793605,SICONFI,56639116.67626,1471988.50908,0.02598890299602741,SICONFI,1.852054796793605,0.05313677421794021,0.02598890299602741,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,1.991602826017739,1.825000480220205,NA,25.890836738230607,23.725006242862666,0.6907780648332228,1,NA,0.05313677421794021,SICONFI
RS,Rio Grande do Sul,43,2024,0,0,0,110719293.63326,60043883.38248,2156932.13084,79898987.7755,75375677.82161,852758.3754299999,NA,NA,NA,NA,1.843972897755084,SICONFI,60043883.38248,852758.3754299999,0.01420225220940362,SICONFI,1.843972897755084,0.03592259543075064,0.01420225220940362,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,1.852054796793605,1.991602826017739,NA,24.076712358316865,25.890836738230607,0.4669937405997583,1,NA,0.03592259543075064,SICONFI
SC,Santa Catarina,42,2002,1,0,0,NA,NA,NA,NA,NA,NA,8511284,4373551,1.95,292191.24467000004,1.95,SISTN,4373551,292191.24467000004,0.06680869725081519,STN-Servico,NA,NA,NA,54481893,91849163.35537715,NA,18.335658260769303,12.530337079575029,63.824270157497885,13,NA,NA,4987423.371992292,NA,NA,-1.872761664551302,0,-0.1440585895808694,-0.1440585895808694,FINBRA
SC,Santa Catarina,42,2003,0,1,0,NA,NA,NA,NA,NA,NA,8555064,5129578,1.67,406256.60707,1.67,SISTN,5129578,406256.60707,0.07919883605824884,STN-Servico,NA,NA,NA,64098475,94200358.03366674,2.559843326163458,18.360934540321395,9.299949329235147,69.75989494189933,13,1.95,NA,-684452.7718776008,25.35,NA,-1.0226480299081178,0,-0.07866523306985522,-0.07866523306985522,FINBRA
SC,Santa Catarina,42,2004,0,0,0,NA,NA,NA,NA,NA,NA,9324484,5669194,1.64,466398.53508,1.64,SISTN,5669194,466398.53508,0.08226893189402233,STN-Servico,NA,NA,NA,73618966,101495202.67597246,7.743967002438112,18.43552209105299,7.600644138060453,75.06209630751793,13,1.67,1.95,-1462553.185451294,21.71,25.35,1.022503327344237,0,0.07865410210340285,0.07865410210340285,FINBRA
SC,Santa Catarina,42,2005,0,0,1,NA,NA,NA,NA,NA,NA,8019912,6718512,1.19,505966.30552,1.19,SISTN,6718512,505966.30552,0.07530928061451703,STN-Servico,NA,NA,NA,81549244,105200836.8587474,3.651043679971089,18.4713818131673,5.68973334585865,79.3329294312273,13,1.64,1.67,-5922767.998276842,21.32,21.71,1.0137516399181838,0,0.07798089537832184,0.07798089537832184,FINBRA
SC,Santa Catarina,42,2006,1,0,0,NA,NA,NA,NA,NA,NA,8030930,7376828,1.09,550122.61765,1.09,SISTN,7376828,550122.61765,0.07457441296584386,STN-Servico,NA,NA,NA,91063449,112757000.14711824,7.182607585637801,18.54074561998186,3.141774968304434,81.82539154972024,13,1.19,1.64,-6653761.819374192,15.47,21.32,-0.32107266265527934,0,-0.02469789712732918,-0.02469789712732918,FINBRA
SC,Santa Catarina,42,2007,0,1,0,NA,NA,NA,NA,NA,NA,7677817,8498348,0.9,596579.70612,0.9,SISTN,8498348,596579.70612,0.0701994912564183,STN-Servico,NA,NA,NA,103728092,123926082.85932548,9.905445070048447,18.63519583985433,4.457330433237816,85.47261962938191,13,1.09,1.19,-3862320.8246667143,14.170000000000002,15.47,1.3389699732489169,0,0.10299769024991669,0.10299769024991669,FINBRA
SC,Santa Catarina,42,2008,0,0,0,NA,NA,NA,NA,NA,NA,8065824,10420913,0.77,650415.3408400001,0.77,SISTN,10420913,650415.3408400001,0.0624144296032411,STN-Servico,NA,NA,NA,121477258,137333188.1146685,10.81863070792133,18.737920561227668,5.902313417525495,90.51748152607746,13,0.9,1.09,1174019.229174836,11.7,14.170000000000002,1.6729585754108096,0,0.1286891211854469,0.1286891211854469,FINBRA
SC,Santa Catarina,42,2009,0,0,1,NA,NA,NA,NA,NA,NA,6312345,10405660,0.61,762532.9000499999,0.61,SISTN,10405660,762532.9000499999,0.07328058960700233,STN-Servico,NA,NA,NA,129098535,139147562.72105682,1.321147955054669,18.75104553030349,4.312028329689999,94.42062097280385,13,0.77,0.9,-5239510.517663451,10.01,11.7,0.7191097573560927,0,0.0553161351812379,0.0553161351812379,FINBRA
SC,Santa Catarina,42,2010,1,0,0,NA,NA,NA,NA,NA,NA,7464223,11857684,0.63,814169.4628,0.63,SISTN,11857684,814169.4628,0.0686617608295178,STN-Servico,NA,NA,NA,153726007,157743271.71147084,13.364020631602468,18.87647940688468,5.909068347266233,100,13,0.61,0.77,5395399.107783509,7.93,10.01,0.961194380206963,0,0.07393802924668946,0.07393802924668946,FINBRA
SC,Santa Catarina,42,2011,0,1,0,NA,NA,NA,NA,NA,NA,6298321,13791477,0.46,1001052.31852,0.46,SISTN,13791477,1001052.31852,0.0725848521169995,STN-Servico,NA,NA,NA,174068322,167501196.62560838,6.185953168250391,18.93650105323736,6.503109040628852,106.50310904062886,13,0.63,0.61,7636268.890375096,8.19,7.93,1.263792023398942,0,0.09721477103068785,0.09721477103068785,FINBRA
SC,Santa Catarina,42,2012,0,0,0,NA,NA,NA,NA,NA,NA,5898678,14535174,0.41,662797.82297,0.41,SISTN,14535174,662797.82297,0.04559957954201305,STN-Servico,NA,NA,NA,191794652,175097153.11100745,4.534866997026432,18.980851538477463,5.838568997639149,112.7213665465968,13,0.46,0.63,8281599.731732905,5.98,8.19,0.7409926469892959,0,0.05699943438379199,0.05699943438379199,FINBRA
SC,Santa Catarina,42,2013,0,0,1,NA,NA,NA,NA,NA,NA,7615242,15892968,0.48,679340.3215,0.48,SISTN,15892968,679340.3215,0.04274471083689339,STN-Servico,NA,NA,NA,214512242,184396597.75954005,5.31101990141265,19.032599418588685,5.910818080013791,119.38412146047168,13,0.41,0.46,11243170.788908768,5.33,5.98,0.429262864005639,0,0.033020220308126076,0.033020220308126076,FINBRA
SC,Santa Catarina,42,2014,1,0,0,NA,NA,NA,NA,NA,NA,8051407,17835511,0.45,824242.45463,0.45,SISTN,17835511,824242.45463,0.04621355982623654,STN-Servico,NA,NA,NA,242553371,196090092.0977044,6.341491372532304,19.09408476514617,6.407616596391952,127.0337982406296,13,0.48,0.41,17175050.15626344,6.24,5.33,-0.42090985542719317,0,-0.03237768118670717,-0.03237768118670717,FINBRA
