uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,pib_nominal_mil,pib_real_mil_2010,pib_real_mil_lag1,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,deflator_medio_2010
AC,Acre,12,2022,1,0,0,2505321.6002,7994706.97825,265003.55109,8724403.70109,8308883.71889,164185.62499,0.3133725359811001,0.03314737510842554,0.02053679083381983,23676136,11881149.182915619,11721489.470942141,1.3621111239256578,16.290463599789135,5.784841959607778,202.57538338602325,199.27479771102333
AC,Acre,12,2023,0,1,0,2051523.7076,8573004.13341,419049.03746,9961845.14939,9384434.86636,232896.55865,0.23930044540687578,0.04888006945277408,0.027166271592285237,NA,NA,11881149.182915619,NA,NA,4.621113930566767,211.93662264757376,208.42854514019308
AC,Acre,12,2024,0,0,0,1978574.8443,10111234.20799,669889.2959,11680739.82748,10807134.7482,232643.61212,0.19568084405922573,0.06625198092737745,0.023008428776791923,NA,NA,NA,NA,NA,4.831295791859613,222.17590777895543,217.53149085344668
AL,Alagoas,27,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11536853,19449586.595751602,NA,NA,16.783336373085703,12.530337079575029,63.824270157497885,59.31670034837661
AL,Alagoas,27,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12624030,18552518.54007057,19449586.595751602,-4.612273126036415,16.736116108155965,9.299949329235147,69.75989494189933,68.04483160997277
AL,Alagoas,27,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14044907,19363090.2467468,18552518.54007057,4.3690656065133116,16.77887924725796,7.600644138060453,75.06209630751793,72.534429272516
AL,Alagoas,27,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15484521,19975471.109908123,19363090.2467468,3.162619475288597,16.810015634315118,5.68973334585865,79.3329294312273,77.51767612789594
AL,Alagoas,27,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17395671,21539747.275619004,19975471.109908123,7.830985097192422,16.88541049682977,3.141774968304434,81.82539154972024,80.7607943464141
AL,Alagoas,27,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19871266,23740609.79388011,21539747.275619004,10.217680319547107,16.982697633163006,4.457330433237816,85.47261962938191,83.70158210983462
AL,Alagoas,27,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22262295,25168101.399681274,23740609.79388011,6.012868322233023,17.041087933185036,5.902313417525495,90.51748152607746,88.45440761090515
AL,Alagoas,27,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24182388,26064744.661703028,25168101.399681274,3.562617806494961,17.076094179923164,4.312028329689999,94.42062097280385,92.77815038614678
AL,Alagoas,27,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27133038,27842095.61620672,26064744.661703028,6.818984715070542,17.142059664168222,5.909068347266233,100,97.4532893429402
AL,Alagoas,27,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31657321,30462976.19541022,27842095.61620672,9.41337396197255,17.232022608977587,6.503109040628852,106.50310904062886,103.92064385609744
AL,Alagoas,27,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34650397,31633759.365022298,30462976.19541022,3.843298704965248,17.26973544263028,5.838568997639149,112.7213665465968,109.53613385044972
AL,Alagoas,27,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37282529,32048387.72544919,31633759.365022298,1.310714783034439,17.28275743508743,5.910818080013791,119.38412146047168,116.33199560424204
AL,Alagoas,27,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40974994,33125865.511730544,32048387.72544919,3.3620342948663895,17.31582497058533,6.407616596391952,127.0337982406296,123.69486311381031
AL,Alagoas,27,2015,0,1,0,10555304.80152,6328523.88774,733320.00879,NA,7028515.9485,257574.12062,1.6678936492549827,0.11587536395503412,0.04070050539257475,46367211,34380540.43803878,33125865.511730544,3.787598925872393,17.353001277342802,10.673497995621716,140.59274814960534,134.8646949967637
AL,Alagoas,27,2016,0,0,0,7863514.89518,7646527.44373,1138364.9253399998,NA,9417493.15932,136739.75350999998,1.0283772539949392,0.14887345055871556,0.01788259501012108,49468741,33732229.65049041,34380540.43803878,-1.8856910894602397,17.33396430774345,6.288055054224495,149.4332975554997,146.65126353211818
AL,Alagoas,27,2017,0,0,1,7000340.86415,7348618.7753,363877.09955,NA,9965967.38659,210710.33276,0.9526063438859255,0.04951639358039022,0.028673460850661418,52851067,34837979.49061445,33732229.65049041,3.2780217957159685,17.36621871431205,2.9473499083459087,153.83761971404,151.70531636095134
AL,Alagoas,27,2018,1,0,0,6816346.13058,7962976.44089,624932.3455599999,8198000.135810001,7827749.08862,326395.28069,0.856004809404931,0.07847974312104745,0.040989105407113285,54413047,34599629.54433115,34837979.49061445,-0.6841669630912928,17.359353533159396,3.7454821218273926,159.59958025707417,157.26482542329737
AL,Alagoas,27,2019,0,1,0,6404121.91862,8559007.20196,1000851.51774,8900266.46399,7920439.63009,962708.29261,0.7482318646902723,0.11693546857990803,0.11247896746593943,58963729,36144002.00542418,34599629.54433115,4.463552013221084,17.40302157317421,4.306039984113186,166.4720019974206,163.13558468470433
AL,Alagoas,27,2020,0,0,0,5813489.668409999,10059495.93865,1322519.59175,10727583.37847,9050981.87159,962245.97077,0.5779106332827029,0.13146976745312788,0.09565548578561629,63202349,37536696.030940525,36144002.00542418,3.8531815743794606,17.440829573287196,4.517341500509864,173.9921108303797,168.37483231849694
AL,Alagoas,27,2021,0,0,1,4758264.282229999,12528914.43601,1512459.09144,12924340.80486,11351500.11264,807960.18932,0.37978264649601456,0.12071748906616869,0.06448764523427504,76265620,41823161.76820887,37536696.030940525,11.419400721190588,17.548960853320413,10.061054893257904,191.49755261096232,182.35259309823857
AL,Alagoas,27,2022,1,0,0,7245315.32333,13177911.88617,-1919997.41569,13394974.15857,14348891.79036,854284.74925,0.5498075405204248,-0.14569815250510254,0.0648270193813147,76065806,38171312.61641334,41823161.76820887,-8.731642939944862,17.457594812823174,5.784841959607778,202.57538338602325,199.27479771102333
AL,Alagoas,27,2023,0,1,0,10136310.09965,14465051.81955,-173995.67022,15486199.09128,15751887.50885,1763489.1512200001,0.7007448176542609,-0.012028693183445014,0.12191378041498516,NA,NA,38171312.61641334,NA,NA,4.621113930566767,211.93662264757376,208.42854514019308
AL,Alagoas,27,2024,0,0,0,12826319.22178,16937628.981200002,399317.76675,18196570.54881,16709913.11877,2046480.39116,0.757267692899439,0.02357577717596864,0.1208244904544491,NA,NA,NA,NA,NA,4.831295791859613,222.17590777895543,217.53149085344668
AM,Amazonas,13,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22093338,37246404.25081342,NA,NA,17.433065967951,12.530337079575029,63.824270157497885,59.31670034837661
AM,Amazonas,13,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25862134,38007492.10202998,37246404.25081342,2.0433861107544082,17.453293858836805,9.299949329235147,69.75989494189933,68.04483160997277
AM,Amazonas,13,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31090696,42863363.38732394,38007492.10202998,12.776089704257565,17.57352801873677,7.600644138060453,75.06209630751793,72.534429272516
AM,Amazonas,13,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33980877,43836294.7619007,42863363.38732394,2.2698437492763013,17.595972679739834,5.68973334585865,79.3329294312273,77.51767612789594
AM,Amazonas,13,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39933213,49446285.568602875,43836294.7619007,12.797593494553205,17.716397498319978,3.141774968304434,81.82539154972024,80.7607943464141
AM,Amazonas,13,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43479773,51946178.20120188,49446285.568602875,5.055774369806998,17.765718705935228,4.457330433237816,85.47261962938191,83.70158210983462
AM,Amazonas,13,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48115265,54395553.93514171,51946178.20120188,4.71521836400115,17.811792979352738,5.902313417525495,90.51748152607746,88.45440761090515
AM,Amazonas,13,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50559840,54495417.06702247,54395553.93514171,0.18358693800568648,17.813627165584318,4.312028329689999,94.42062097280385,92.77815038614678
AM,Amazonas,13,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60877123,62468002.27109022,54495417.06702247,14.629826934368584,17.95016501994593,5.909068347266233,100,97.4532893429402
AM,Amazonas,13,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70734401,68065784.02068833,62468002.27109022,8.961038525460774,18.035985207567848,6.503109040628852,106.50310904062886,103.92064385609744
AM,Amazonas,13,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72242701,65953305.50796448,68065784.02068833,-3.103583603887927,18.004457557296345,5.838568997639149,112.7213665465968,109.53613385044972
AM,Amazonas,13,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83051233,71391565.63817388,65953305.50796448,8.245621790029434,18.08369029201522,5.910818080013791,119.38412146047168,116.33199560424204
AM,Amazonas,13,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,86668644,70066486.04336715,71391565.63817388,-1.856073029022065,18.064955149857965,6.407616596391952,127.0337982406296,123.69486311381031
AM,Amazonas,13,2015,0,1,0,5259411.12232,10998994.38861,5586.73254,NA,13484764.94174,326649.10354000004,0.47817199795704773,5.079312110373778e-4,0.02969808802505266,86568184,64188914.6763557,70066486.04336715,-8.388563061908894,17.977341085158663,10.673497995621716,140.59274814960534,134.8646949967637
AM,Amazonas,13,2016,0,0,0,4620464.96476,11395630.934,425026.05673,NA,13778475.43949,344510.44408,0.40545933713721655,0.03729728166800247,0.030231800773059328,89039782,60715318.678791575,64188914.6763557,-5.41152006554122,17.921706591221685,6.288055054224495,149.4332975554997,146.65126353211818
AM,Amazonas,13,2017,0,0,1,4322557.5256199995,12052493.12173,607215.4090399999,NA,13898072.45645,327257.67646,0.35864426405078464,0.05038089654207917,0.027152695558894113,93240191,61461386.61228872,60715318.678791575,1.2287968666427451,17.933919675627354,2.9473499083459087,153.83761971404,151.70531636095134
AM,Amazonas,13,2018,1,0,0,4592048.68566,13222390.94079,557558.6426499999,16464046.365370002,15520152.06828,316974.38846,0.34729336821330126,0.04216776263436418,0.023972547013578295,100109235,63656469.099522956,61461386.61228872,3.571482207326815,17.969011513302334,3.7454821218273926,159.59958025707417,157.26482542329737
AM,Amazonas,13,2019,0,1,0,4389403.4944899995,14982882.07502,1559805.0419,18214464.96185,16599622.99453,1319183.8026500002,0.29296122551803105,0.1041058078205503,0.08804606457187505,108181091,66313607.303448804,63656469.099522956,4.174184087671562,18.009905672460306,4.306039984113186,166.4720019974206,163.13558468470433
AM,Amazonas,13,2020,0,0,0,2824602.08344,16459910.90599,1224170.1456,20298287.10937,17941411.854,178769.7896,0.17160494364596388,0.07437282939086302,0.010860920853158632,116019139,68905273.66972446,66313607.303448804,3.9081969322167787,18.048243273979665,4.517341500509864,173.9921108303797,168.37483231849694
AM,Amazonas,13,2021,0,0,1,4214587.05613,18994133.78272,591414.29174,23206692.19759,21618671.40635,1679528.04036,0.22188887918459543,0.03113668138307217,0.08842351325797011,131531038,72130061.74754009,68905273.66972446,4.680030868569829,18.09398146053855,10.061054893257904,191.49755261096232,182.35259309823857
AM,Amazonas,13,2022,1,0,0,5234361.91901,22412466.14144,385778.21716,26534273.88727,26016811.741040003,669518.3806,0.23354689689109298,0.017212662574722523,0.02987258860202269,145140465,72834330.61639547,72130061.74754009,0.9763874476087064,18.103697976411688,5.784841959607778,202.57538338602325,199.27479771102333
AM,Amazonas,13,2023,0,1,0,5899488.95138,22825805.777349997,-734549.1087000001,28428966.65725,27822104.783419997,727234.86137,0.25845698543680995,-0.032180643078497224,0.03186020543868965,NA,NA,72834330.61639547,NA,NA,4.621113930566767,211.93662264757376,208.42854514019308
AM,Amazonas,13,2024,0,0,0,7870287.60893,26591617.07866,404575.32153,32809983.44853,31867319.42503,2159932.61033,0.29596874780684074,0.015214393330546083,0.08122607225956802,NA,NA,NA,NA,NA,4.831295791859613,222.17590777895543,217.53149085344668
AP,Amapá,16,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3173343,5349830.623353021,NA,NA,15.492575459184675,12.530337079575029,63.824270157497885,59.31670034837661
AP,Amapá,16,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3413195,5016097.357054457,5349830.623353021,-6.238202473957877,15.428162770407663,9.299949329235147,69.75989494189933,68.04483160997277
AP,Amapá,16,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3824740,5272999.37196753,5016097.357054457,5.121551609275987,15.478109899409153,7.600644138060453,75.06209630751793,72.534429272516
AP,Amapá,16,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306410,5555390.996106334,5272999.37196753,5.355426849471345,15.53027936491664,5.68973334585865,79.3329294312273,77.51767612789594
AP,Amapá,16,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5280822,6538843.5598447975,5555390.996106334,17.70267051280001,15.693270882086068,3.141774968304434,81.82539154972024,80.7607943464141
AP,Amapá,16,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6012523,7183284.770065955,6538843.5598447975,9.855583855510574,15.787267325275407,4.457330433237816,85.47261962938191,83.70158210983462
AP,Amapá,16,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6950413,7857622.008587296,7183284.770065955,9.387588827487757,15.87699457519316,5.902313417525495,90.51748152607746,88.45440761090515
AP,Amapá,16,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7490656,8073728.53287499,7857622.008587296,2.750278952735563,15.9041259574462,4.312028329689999,94.42062097280385,92.77815038614678
AP,Amapá,16,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8237795,8453070.240667839,8073728.53287499,4.698469935522698,15.950040275431473,5.909068347266233,100,97.4532893429402
AP,Amapá,16,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9409228,9054243.363839516,8453070.240667839,7.111890781167607,16.018744085768507,6.503109040628852,106.50310904062886,103.92064385609744
AP,Amapá,16,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11130868,10161822.960811302,9054243.363839516,12.232712911110767,16.13414840929652,5.838568997639149,112.7213665465968,109.53613385044972
AP,Amapá,16,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12763486,10971604.100578655,10161822.960811302,7.968856994362561,16.21082104768527,5.910818080013791,119.38412146047168,116.33199560424204
AP,Amapá,16,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13400284,10833339.123929942,10971604.100578655,-1.2602074900006643,16.19813889314832,6.407616596391952,127.0337982406296,123.69486311381031
AP,Amapá,16,2015,0,1,0,1063794.17498,3875537.36692,-44630.07565,NA,3358827.37124,117995.42889,0.2744894641089288,-0.011515841914193383,0.030446211123433015,13861293,10277925.59078017,10833339.123929942,-5.1268914117431175,16.145509006848656,10.673497995621716,140.59274814960534,134.8646949967637
AP,Amapá,16,2016,0,0,0,699597.2604299999,4872773.87898,-444222.13189,NA,3564101.3102399996,120448.17168,0.14357269140845996,-0.0911641177946446,0.024718604776549365,14342135,9779755.492429782,10277925.59078017,-4.846990707903876,16.095825040924424,6.288055054224495,149.4332975554997,146.65126353211818
AP,Amapá,16,2017,0,0,1,NA,4369061.85847,225407.95326,NA,3615421.25053,117430.22884,NA,0.051591842954344325,0.02687767595058103,15481908,10205250.792374348,9779755.492429782,4.350776461374006,16.138412929365007,2.9473499083459087,153.83761971404,151.70531636095134
AP,Amapá,16,2018,1,0,0,60719.66215,4854795.87277,1435909.10766,4521350.25636,3953946.97408,121436.13349,0.012507150401640922,0.2957712631572939,0.02501364355422676,16795207,10679569.925947307,10205250.792374348,4.647794975576525,16.183843121579443,3.7454821218273926,159.59958025707417,157.26482542329737
AP,Amapá,16,2019,0,1,0,1933086.02111,5589424.46375,1072743.93249,5063695.64191,4505606.81554,106962.57586,0.3458470605778745,0.19192386254564134,0.01913659922478633,17496661,10725226.524805225,10679569.925947307,0.42751345957283693,16.188109143749266,4.306039984113186,166.4720019974206,163.13558468470433
AP,Amapá,16,2020,0,0,0,2501412.72379,6301875.68902,1082005.10113,5487559.14934,4696291.659279999,2083.72795,0.396931460921755,0.17169572275365874,3.306520237507317e-4,18469115,10969047.301002754,10725226.524805225,2.2733391750152876,16.21058798262802,4.517341500509864,173.9921108303797,168.37483231849694
AP,Amapá,16,2021,0,0,1,-1381052.24842,6652811.59554,899816.96233,6336134.6642700005,5274742.8818500005,1787.97406,-0.20758926186123294,0.13525363666291576,2.6875465122124393e-4,20099851,11022519.975447584,10969047.301002754,0.48748695285452115,16.215451008455506,10.061054893257904,191.49755261096232,182.35259309823857
AP,Amapá,16,2022,1,0,0,2272123.56862,7244043.461069999,1062625.38178,7652497.30105,6636098.68861,39509.39,0.3136540498176954,0.14668953706457225,0.005454052037695004,23614291,11850114.149529368,11022519.975447584,7.508212059721653,16.287848058370695,5.784841959607778,202.57538338602325,199.27479771102333
AP,Amapá,16,2023,0,1,0,831229.29422,8040259.66533,733221.04264,8378473.49824,7466433.43533,112555.12218,0.10338338919628456,0.0911937018404624,0.013998941186606608,NA,NA,11850114.149529368,NA,NA,4.621113930566767,211.93662264757376,208.42854514019308
AP,Amapá,16,2024,0,0,0,-609138.08809,8871334.50227,444629.42293,9807019.043459998,8793528.2946,125256.72703,-0.06866363656269905,0.05011979007399936,0.014119265483445501,NA,NA,NA,NA,NA,4.831295791859613,222.17590777895543,217.53149085344668
BA,Bahia,29,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58842976,99201364.29438195,NA,NA,18.41266232512809,12.530337079575029,63.824270157497885,59.31670034837661
BA,Bahia,29,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67174227,98720542.63435759,99201364.29438195,-0.4846925880953701,18.407803614807598,9.299949329235147,69.75989494189933,68.04483160997277
BA,Bahia,29,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77931725,107441012.19464491,98720542.63435759,8.833490302607338,18.492452531157262,7.600644138060453,75.06209630751793,72.534429272516
BA,Bahia,29,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,88291883,113899032.33725399,107441012.19464491,6.010758844033814,18.550822932659234,5.68973334585865,79.3329294312273,77.51767612789594
BA,Bahia,29,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95347802,118061991.30609912,113899032.33725399,3.6549555193047256,18.5867203945336,3.141774968304434,81.82539154972024,80.7607943464141
BA,Bahia,29,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109329528,130618233.54370527,118061991.30609912,10.63529599890587,18.687789378719298,4.457330433237816,85.47261962938191,83.70158210983462
BA,Bahia,29,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,121667455,137548210.75190848,130618233.54370527,5.305520538895059,18.739485037267038,5.902313417525495,90.51748152607746,88.45440761090515
BA,Bahia,29,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,137942481,148679921.3240157,137548210.75190848,8.092951926641302,18.817306374229986,4.312028329689999,94.42062097280385,92.77815038614678
BA,Bahia,29,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,154419547,158454935.73500052,148679921.3240157,6.574535635973522,18.880980793726497,5.909068347266233,100,97.4532893429402
BA,Bahia,29,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,166602817,160317344.86816764,158454935.73500052,1.1753557088822975,18.892665814272583,6.503109040628852,106.50310904062886,103.92064385609744
BA,Bahia,29,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,182572530,166677902.15169296,160317344.86816764,3.9674791824650946,18.931573778356366,5.838568997639149,112.7213665465968,109.53613385044972
BA,Bahia,29,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,204844274,176085927.98225012,166677902.15169296,5.644434990545388,18.986482661030195,5.910818080013791,119.38412146047168,116.33199560424204
BA,Bahia,29,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,223929966,181034167.76003417,176085927.98225012,2.810127892947145,19.014196343569765,6.407616596391952,127.0337982406296,123.69486311381031
BA,Bahia,29,2015,0,1,0,16136539.85317,27207610.58458,-570487.45612,NA,37497489.66114,581085.27112,0.5930891947680049,-0.0209679366861905,0.02135745325057438,245043690,181695950.89795756,181034167.76003417,0.3655570360621585,19.017845248571906,10.673497995621716,140.59274814960534,134.8646949967637
BA,Bahia,29,2016,0,0,0,16015640.9038,28714179.02482,-1117838.69445,NA,NA,NA,0.5577607108305753,-0.03892985042280893,NA,258738970,176431463.16522083,181695950.89795756,-2.897416099103567,18.988443048246875,6.288055054224495,149.4332975554997,146.65126353211818
BA,Bahia,29,2017,0,0,1,17229303.58879,29952763.44546,-843059.0310900001,NA,43587296.38383,548261.38921,0.5752158267520882,-0.028146285487985055,0.018304200552590452,268724090,177135578.66398484,176431463.16522083,0.3990872637635201,18.992425978476717,2.9473499083459087,153.83761971404,151.70531636095134
BA,Bahia,29,2018,1,0,0,20493581.88607,31980173.81528,-76446.34357,41650689.07663,41334774.1818,765074.27116,0.6408214665887227,-0.0023904292706962787,0.023923393149115735,286239541,182011165.0711159,177135578.66398484,2.7524602589182656,19.01957858970404,3.7454821218273926,159.59958025707417,157.26482542329737
BA,Bahia,29,2019,0,1,0,21526711.93865,34525803.568620004,1009064.40443,44609634.785330005,43271386.43951,944086.04532,0.6234963335716627,0.029226384330910224,0.027344361252696982,293240504,179752630.038843,182011165.0711159,-1.240877190907741,19.007092186107027,4.306039984113186,166.4720019974206,163.13558468470433
BA,Bahia,29,2020,0,0,0,21511870.76747,37877609.90756,2980899.75161,47605310.02796,44259345.38757,540167.45317,0.5679310500311278,0.07869820083381349,0.014260864254325295,305320813,181333996.7712376,179752630.038843,0.8797460888627207,19.015851174810326,4.517341500509864,173.9921108303797,168.37483231849694
BA,Bahia,29,2021,0,0,1,17279788.54569,45445462.10268,5763780.22892,56176944.20778,49909768.9581,551744.1453999999,0.3802313310545253,0.12682850965179424,0.01214079733975161,352617852,193371449.23957,181333996.7712376,6.6382767063355885,19.080123504644032,10.061054893257904,191.49755261096232,182.35259309823857
BA,Bahia,29,2022,1,0,0,16654259.2356,55345564.18074,942051.29853,65892385.52925,64076259.08506,932533.50625,0.3009140747253527,0.0170212610978827,0.016849290815875672,402646606,202055960.22428012,193371449.23957,4.491103013842945,19.124055247812798,5.784841959607778,202.57538338602325,199.27479771102333
BA,Bahia,29,2023,0,1,0,20841097.28044,57229420.30119,-1107853.5639000002,72784157.29709,73282091.95997,1619555.84234,0.364167541288316,-0.019358112629300286,0.02829935780961115,NA,NA,202055960.22428012,NA,NA,4.621113930566767,211.93662264757376,208.42854514019308
BA,Bahia,29,2024,0,0,0,24083252.42823,65047362.38336,54645.113549999995,70935676.25509,69689447.19134,1745162.84546,0.3702417983729164,8.400819271955439e-4,0.026829110074821978,NA,NA,NA,NA,NA,4.831295791859613,222.17590777895543,217.53149085344668
CE,Ceará,23,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28718840,48416111.87292886,NA,NA,17.695343206227847,12.530337079575029,63.824270157497885,59.31670034837661
CE,Ceará,23,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32687418,48038061.41715732,48416111.87292886,-0.780836050535727,17.687504200847204,9.299949329235147,69.75989494189933,68.04483160997277
CE,Ceará,23,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36890816,50859731.53714231,48038061.41715732,5.873821792020095,17.744582039476803,7.600644138060453,75.06209630751793,72.534429272516
CE,Ceará,23,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,41059459,52967866.23512326,50859731.53714231,4.144997691231245,17.785195990193266,5.68973334585865,79.3329294312273,77.51767612789594
CE,Ceará,23,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,46500321,57577840.06004478,52967866.23512326,8.703340633843816,17.86864833046216,3.141774968304434,81.82539154972024,80.7607943464141
CE,Ceará,23,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50818749,60714203.625583544,57577840.06004478,5.447171276775964,17.921688225783253,4.457330433237816,85.47261962938191,83.70158210983462
CE,Ceará,23,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60415574,68301372.0082295,60714203.625583544,12.496529526163291,18.039440412307478,5.902313417525495,90.51748152607746,88.45440761090515
CE,Ceará,23,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67199958,72430801.5629874,68301372.0082295,6.04589546789831,18.098142202836595,4.312028329689999,94.42062097280385,92.77815038614678
CE,Ceará,23,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79336299,81409565.06949075,72430801.5629874,12.396333207351319,18.215003331065564,5.909068347266233,100,97.4532893429402
CE,Ceará,23,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,89695828,86311847.8405551,81409565.06949075,6.0217528086285554,18.273477433311527,6.503109040628852,106.50310904062886,103.92064385609744
CE,Ceará,23,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,96973753,88531290.62634145,86311847.8405551,2.571423091168601,18.298866613887625,5.838568997639149,112.7213665465968,109.53613385044972
CE,Ceará,23,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,109036556,93728776.36427651,88531290.62634145,5.870789526690379,18.355915811738022,5.910818080013791,119.38412146047168,116.33199560424204
CE,Ceará,23,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,126054472,101907604.58986776,93728776.36427651,8.726058893380051,18.439577123375724,6.407616596391952,127.0337982406296,123.69486311381031
CE,Ceará,23,2015,0,1,0,9369812.567,15176440.113,-992945.34014,NA,20035352.90337,414556.09418,0.617391990297771,-0.06542676232019999,0.02731576648366273,130629849,96859929.87500152,101907604.58986776,-4.953187483093979,18.388776470956042,10.673497995621716,140.59274814960534,134.8646949967637
CE,Ceará,23,2016,0,0,0,7775059.293020001,17831937.42185,890046.5706699999,NA,21501248.69033,446076.32702,0.4360187628010062,0.049913060460799935,0.025015583919300297,138422521,94388904.44314788,96859929.87500152,-2.551132790455779,18.362934086529116,6.288055054224495,149.4332975554997,146.65126353211818
CE,Ceará,23,2017,0,0,1,8146084.43445,17779471.73921,-130269.52403,NA,22472486.08151,452097.96917,0.45817359221562326,-0.007326962574636557,0.0254280878420569,147921534,97505834.03949496,94388904.44314788,3.3022203348323176,18.39542277048047,2.9473499083459087,153.83761971404,151.70531636095134
CE,Ceará,23,2018,1,0,0,10962426.243299998,19186195.10818,-485099.02176,23449031.763490003,23396855.4935,562907.7525,0.571370518306998,-0.025283753189457497,0.029339207139617025,155903825,99134580.5270606,97505834.03949496,1.670409266901829,18.411988884215447,3.7454821218273926,159.59958025707417,157.26482542329737
CE,Ceará,23,2019,0,1,0,10995170.4537,20882025.05284,1302301.78336,25506808.78263,23728654.01934,697486.7565700001,0.5265375568642292,0.062364726604084035,0.03340129871528626,163575327,100269556.3424409,99134580.5270606,1.1448838632756253,18.423372680861227,4.306039984113186,166.4720019974206,163.13558468470433
