uf,year,dcl_sobre_rcl_ext,primario_sobre_rcl_ext,encargos_sobre_rcl_ext,crescimento_pib_pct,teto,d_lag1,d_lag2,d_lag1_teto,d_lag2_teto,primario_teto,yvar
MA,2017,0.43771369650059566,-0.07723791878861985,0.03013872031256879,1.464784046267842,13,0.43704022576860574,0.6015297383904329,5.681522934991874,7.819886599075628,-1.004092944252058,-0.03992432241597422
MA,2018,0.5374109392718422,-0.04198067411646142,0.02846596438696327,5.769277942315054,13,0.43771369650059566,0.43704022576860574,5.690278054507743,5.681522934991874,-0.5457487635139985,-0.00758966135229651
MA,2019,0.4456168758853444,0.04682280834495257,0.1296934379777666,-4.4230515681417675,13,0.5374109392718422,0.43771369650059566,6.986342210533949,5.690278054507743,0.6086965084843834,-0.07631441343817866
MA,2020,0.4178161377432801,0.04167677123001136,0.03896211521917669,6.4199401323480565,13,0.4456168758853444,0.5374109392718422,5.793019386509477,6.986342210533949,0.5417980259901477,-0.03812354789476939
MA,2021,0.4132166683757522,0.03755876617077017,0.03283773620754163,7.935847784608652,13,0.4178161377432801,0.4456168758853444,5.431609790662641,5.793019386509477,0.48826396022001217,0.01361415774582549
MA,2022,0.4115072495639719,0.02879289428716103,0.01060282799504218,2.3505064480555005,13,0.4132166683757522,0.4178161377432801,5.3718166888847785,5.431609790662641,0.3743076257330934,0.01195050983255941
MA,2023,0.19175296445247425,0.05115486675948676,0.18945745537398095,2.0633229416968657,13,0.4115072495639719,0.4132166683757522,5.349594244331635,5.3718166888847785,0.6650132678733278,0.00740300538586802
MA,2024,0.03019445508061589,0.11363074171805404,0.00884685323260098,NA,13,0.19175296445247425,0.4115072495639719,2.4927885378821655,5.349594244331635,1.4771996423347025,NA
MG,2002,2.63,-0.0054939202181958,0.08534861770641919,NA,13,NA,NA,NA,NA,-0.07142096283654549,0.00446446149440586
MG,2003,2.43,0.00957870181716371,0.08347285559405383,1.3079995825980628,13,2.63,NA,34.19,NA,0.12452312362312824,-0.04867448972535675
MG,2004,2.24,0.0741770645009497,0.08008860785342387,11.82038147999178,13,2.43,2.63,31.590000000000003,34.19,0.964301838512346,-0.00312961577594657
MG,2005,2.03,0.08700797537233874,0.0821795253497971,2.5510062290259317,13,2.24,2.43,29.120000000000005,31.590000000000003,1.1311036798404035,-0.0437208367536451
MG,2006,1.89,0.07950096362310452,0.08208021192570944,8.364276969371964,13,2.03,2.24,26.389999999999997,29.120000000000005,1.033512527100359,-0.02830301573676363
MG,2007,1.88,0.08965796175374677,0.08770820197534179,9.052499300005046,13,1.89,2.03,24.57,26.389999999999997,1.165553502798708,-0.0047728130147826
MG,2008,1.76,0.09239660980281136,0.08549991843136198,9.68660250814082,13,1.88,1.89,24.44,24.57,1.2011559274365475,0.02753030172233678
MG,2009,1.79,0.06644688736358748,0.07419426790349905,-1.6365398841560186,13,1.76,1.88,22.88,24.44,0.8638095357266372,-0.04490796512196569
MG,2010,1.82,0.07302148385890037,0.06594083693700187,16.29364561169635,13,1.79,1.76,23.27,22.88,0.9492792901657048,0.0552853084058994
MG,2011,1.82,0.09073772730549771,0.06804108608196976,6.863704591340869,13,1.82,1.79,23.66,23.27,1.1795904549714702,0.07751205022589677
MG,2012,1.75,-0.00251151649523076,0.05743869240498393,4.86948929819413,13,1.82,1.82,23.66,23.66,-0.03264971443799995,0.08836111781417977
MG,2013,1.83,0.00720352622228673,0.06124468317933588,3.892054703111958,13,1.75,1.82,22.75,23.66,0.09364584088972758,0.09739309956033312
MG,2014,1.79,0.00668014684546816,0.05926619708974234,-0.4350914890493885,13,1.83,1.75,23.79,22.75,0.0868419089910862,0.07063309759745713
MG,2015,1.986557465088448,-0.06280740180385577,0.05640600068351564,-7.803412911626573,13,1.79,1.83,23.27,23.79,-0.8164962234501251,-0.02803328270191804
MG,2016,2.0309205218105895,-0.06046986249099383,0.02209812909559709,-3.525289631957873,13,1.986557465088448,1.79,25.825247046149823,23.27,-0.7861082123829197,-0.07883829171286202
MG,2017,1.8634812402777776,-0.11098738906353428,0.04298142386300221,2.2692594257119447,13,2.0309205218105895,1.986557465088448,26.401966783537663,25.825247046149823,-1.4428360578259456,-0.0710078672531058
MG,2018,1.8902903910697355,0.02519988084543711,0.0737020493043767,2.9084583453703905,13,1.8634812402777776,2.0309205218105895,24.22525612361111,26.401966783537663,0.3275984509906824,-0.05804752304175065
MG,2019,1.9149794252170604,0.07376388083226912,0.11762638519691726,2.201733321575694,13,1.8902903910697355,1.8634812402777776,24.57377508390656,24.22525612361111,0.9589304508194986,-0.05377707877229655
MG,2020,1.8847191832191912,0.08308981934931281,0.16932790112573523,1.4830301578891536,13,1.9149794252170604,1.8902903910697355,24.894732527821787,24.57377508390656,1.0801676515410663,-0.05847981417698911
MG,2021,1.6934129913455864,0.16409409075664805,0.08562601083575312,15.97433399355326,13,1.8847191832191912,1.9149794252170604,24.501349381849487,24.894732527821787,2.1332231798364245,0.06879896195778858
MG,2022,1.569482891120209,0.05196819756325774,0.10708332676364148,-3.2487607188601,13,1.6934129913455864,1.8847191832191912,22.014368887492623,24.501349381849487,0.6755865683223506,0.01436130018064723
MG,2023,1.6823644554580832,0.03380719913347962,0.1478320369885086,2.4880212923274803,13,1.569482891120209,1.6934129913455864,20.403277584562716,22.014368887492623,0.43949358873523503,0.01735289482843794
MG,2024,1.6256358604992116,0.04383643222766753,0.11123350066165076,NA,13,1.6823644554580832,1.569482891120209,21.870737920955083,20.403277584562716,0.5698736189596779,NA
MS,2002,3.1,0.06519780047402894,0.08075030075158005,NA,15,NA,NA,NA,NA,0.9779670071104342,-0.00285036211112388
MS,2003,2.67,-0.0593379101551646,0.07197444044171317,15.838255325307047,15,3.1,NA,46.5,NA,-0.890068652327469,0.08171054773583185
MS,2004,2.33,-0.01032325280607868,0.06285837618512906,0.3620133628312372,15,2.67,3.1,40.05,46.5,-0.1548487920911803,0.02288887645712522
MS,2005,2.01,0.02183797454405713,0.05564740530125584,-5.0154878324127905,15,2.33,2.67,34.95,40.05,0.32756961816085706,-0.09176282726609164
MS,2006,1.81,0.04461672036228353,0.05284937221232866,7.889191633658355,15,2.01,2.33,30.15,34.95,0.669250805434253,-0.08080127130973981
MS,2007,1.48,0.2209863445924236,0.03729951476447084,8.849093895143145,15,1.81,2.01,27.15,30.15,3.314795168886354,-0.06285940028609512
MS,2008,1.15,0.14917035040854282,0.03692143196431855,13.921888090744972,15,1.48,1.81,22.2,27.15,2.237555256128142,-5.362720468192342e-4
MS,2009,1.15,0.0050070048122344,0.03737924054603729,4.022258951448188,15,1.15,1.48,17.25,22.2,0.07510507218351606,-0.02895381701563454
MS,2010,1.2,0.02075464783347273,0.03169385359597538,13.88032962514174,15,1.15,1.15,17.25,17.25,0.31131971750209103,0.03468144091366681
MS,2011,1.13,0.03658888118109165,0.03179364433177691,9.374465889035498,15,1.2,1.15,18,17.25,0.5488332177163748,0.06108719918280561
MS,2012,1.05,0.08614775638762552,0.03260720269393492,6.712592071370538,15,1.13,1.2,16.95,18,1.2922163458143827,0.06728068794536893
MS,2013,1.02,0.04441561345666342,0.02987566816545823,5.075209320102059,15,1.05,1.13,15.75,16.95,0.6662342018499513,0.06311137014663165
MS,2014,0.98,-0.01810537859073622,0.02638465430248497,7.293693700903381,15,1.02,1.05,15.3,15.75,-0.27158067886104337,0.08493669223463957
MS,2015,0.8918242875271909,0.18751145429091315,0.0330138422545203,-3.481543636377449,15,0.98,1.02,14.7,15.3,2.8126718143636973,0.00539756255320282
MS,2016,0.781700930227662,-0.01906108927034968,0.01547404777191711,1.7142198744674042,15,0.8918242875271909,0.98,13.377364312907863,14.7,-0.2859163390552452,-0.01871685259419383
